,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
1625,30.385226,-96.381155,2014,300,Equipment_Use,C,"[-96.40716, 30.36723, -96.35516, 30.40323]",2014-10-28
1626,34.166666,-119.16666599999999,2015,26,Equipment_Use,B,"[-119.19267, 34.14867, -119.14067, 34.18467]",2015-01-27
1627,43.5775,-110.32333333,2015,197,Equipment_Use,A,"[-110.34933, 43.5595, -110.29733, 43.5955]",2015-07-17
1628,35.53201666,-79.18045,2014,195,Equipment_Use,B,"[-79.20645, 35.51402, -79.15445, 35.55002]",2014-07-15
1629,35.708611,-105.08138899999999,2015,324,Equipment_Use,C,"[-105.10739, 35.69061, -105.05539, 35.72661]",2015-11-21
1630,30.697269,-97.190895,2014,130,Equipment_Use,C,"[-97.2169, 30.67927, -97.1649, 30.71527]",2014-05-11
1631,31.237857,-87.895158,2014,320,Equipment_Use,B,"[-87.92116, 31.21986, -87.86916, 31.25586]",2014-11-17
1632,35.183633,-100.864277,2015,87,Equipment_Use,B,"[-100.89028, 35.16563, -100.83828, 35.20163]",2015-03-29
1633,42.7783,-114.9669,2014,181,Equipment_Use,B,"[-114.9929, 42.7603, -114.9409, 42.7963]",2014-07-01
1634,48.0733,-114.6717,2015,167,Equipment_Use,A,"[-114.6977, 48.0553, -114.6457, 48.0913]",2015-06-17
1635,31.648914,-87.70943299999999,2015,21,Equipment_Use,B,"[-87.73543, 31.63091, -87.68343, 31.66691]",2015-01-22
1636,40.9568,-75.1162,2014,99,Equipment_Use,A,"[-75.1422, 40.9388, -75.0902, 40.9748]",2014-04-10
1637,36.161483000000004,-88.74861700000001,2014,305,Equipment_Use,B,"[-88.77462, 36.14348, -88.72262, 36.17948]",2014-11-02
1638,33.587319,-115.956768,2014,174,Equipment_Use,A,"[-115.98277, 33.56932, -115.93077, 33.60532]",2014-06-24
1639,45.196073,-89.70359,2014,146,Equipment_Use,A,"[-89.72959, 45.17807, -89.67759, 45.21407]",2014-05-27
1640,40.261944,-120.49972199999999,2014,261,Equipment_Use,A,"[-120.52572, 40.24394, -120.47372, 40.27994]",2014-09-19
1641,33.278452,-98.756232,2014,270,Equipment_Use,C,"[-98.78223, 33.26045, -98.73023, 33.29645]",2014-09-28
1642,42.3263,-74.4039,2015,127,Equipment_Use,B,"[-74.4299, 42.3083, -74.3779, 42.3443]",2015-05-08
1643,44.74523972,-99.03758526,2014,242,Equipment_Use,C,"[-99.06359, 44.72724, -99.01159, 44.76324]",2014-08-31
1644,34.899741,-100.573483,2014,73,Equipment_Use,B,"[-100.59948, 34.88174, -100.54748, 34.91774]",2014-03-15
1645,33.7861542,-97.76479789,2015,355,Equipment_Use,A,"[-97.7908, 33.76815, -97.7388, 33.80415]",2015-12-22
1646,39.924170000000004,-80.02194,2015,257,Equipment_Use,B,"[-80.04794, 39.90617, -79.99594, 39.94217]",2015-09-15
1647,46.05281,-67.892637,2014,186,Equipment_Use,A,"[-67.91864, 46.03481, -67.86664, 46.07081]",2014-07-06
1648,35.1806,-96.7058,2015,222,Equipment_Use,C,"[-96.7318, 35.1626, -96.6798, 35.1986]",2015-08-11
1649,35.713933000000004,-80.7752,2015,169,Equipment_Use,C,"[-80.8012, 35.69593, -80.7492, 35.73193]",2015-06-19
1650,45.74667,-122.91361,2015,234,Equipment_Use,A,"[-122.93961, 45.72867, -122.88761, 45.76467]",2015-08-23
1651,48.5533,-113.0108,2014,87,Equipment_Use,A,"[-113.0368, 48.5353, -112.9848, 48.5713]",2014-03-29
1652,32.91166,-87.72057,2014,274,Equipment_Use,C,"[-87.74657, 32.89366, -87.69457, 32.92966]",2014-10-02
1653,35.531833,-79.18629,2015,267,Equipment_Use,A,"[-79.21229, 35.51383, -79.16029, 35.54983]",2015-09-25
1654,39.932376,-81.642438,2014,361,Equipment_Use,B,"[-81.66844, 39.91438, -81.61644, 39.95038]",2014-12-28
1655,36.122516999999995,-89.56751700000001,2014,50,Equipment_Use,B,"[-89.59352, 36.10452, -89.54152, 36.14052]",2014-02-20
1656,36.643440000000005,-84.422043,2014,85,Equipment_Use,C,"[-84.44804, 36.62544, -84.39604, 36.66144]",2014-03-27
1657,36.9164,-121.81413300000001,2014,164,Equipment_Use,A,"[-121.84013, 36.8984, -121.78813, 36.9344]",2014-06-14
1658,34.48619,-101.77820200000001,2015,301,Equipment_Use,B,"[-101.8042, 34.46819, -101.7522, 34.50419]",2015-10-29
1659,43.75778,-124.13167,2015,229,Equipment_Use,A,"[-124.15767, 43.73978, -124.10567, 43.77578]",2015-08-18
1660,45.66048,-89.12736,2015,120,Equipment_Use,B,"[-89.15336, 45.64248, -89.10136, 45.67848]",2015-05-01
1661,33.4817336,-89.0622847,2014,61,Equipment_Use,B,"[-89.08828, 33.46373, -89.03628, 33.49973]",2014-03-03
1662,36.42716666,-78.604,2014,183,Equipment_Use,B,"[-78.63, 36.40917, -78.578, 36.44517]",2014-07-03
1663,44.00194444,-71.13222222,2015,194,Equipment_Use,A,"[-71.15822, 43.98394, -71.10622, 44.01994]",2015-07-14
1664,47.39444444,-120.63333333,2015,245,Equipment_Use,A,"[-120.65933, 47.37644, -120.60733, 47.41244]",2015-09-03
1665,40.7776,-74.7221,2014,132,Equipment_Use,A,"[-74.7481, 40.7596, -74.6961, 40.7956]",2014-05-13
1666,35.271183,-88.58745,2014,116,Equipment_Use,B,"[-88.61345, 35.25318, -88.56145, 35.28918]",2014-04-27
1667,35.20998333,-79.49966666,2014,126,Equipment_Use,B,"[-79.52567, 35.19198, -79.47367, 35.22798]",2014-05-07
1668,33.157187,-101.800527,2015,224,Equipment_Use,B,"[-101.82653, 33.13919, -101.77453, 33.17519]",2015-08-13
1669,35.94911666,-79.42441666,2014,18,Equipment_Use,B,"[-79.45042, 35.93112, -79.39842, 35.96712]",2014-01-19
1670,38.137433,-120.414933,2014,137,Equipment_Use,A,"[-120.44093, 38.11943, -120.38893, 38.15543]",2014-05-18
1671,37.9,-97.79,2015,87,Equipment_Use,B,"[-97.816, 37.882, -97.764, 37.918]",2015-03-29
1672,47.6767,-102.7283,2014,168,Equipment_Use,B,"[-102.7543, 47.6587, -102.7023, 47.6947]",2014-06-18
1673,39.21025795,-79.14784765,2015,251,Equipment_Use,B,"[-79.17385, 39.19226, -79.12185, 39.22826]",2015-09-09
