,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
404,40.6554,-75.194,2014,109,Railroad,A,"[-75.22, 40.6374, -75.168, 40.6734]",2014-04-20
405,40.036590000000004,-76.43423,2014,188,Railroad,A,"[-76.46023, 40.01859, -76.40823, 40.05459]",2014-07-08
406,45.260020000000004,-91.60534,2015,181,Railroad,A,"[-91.63134, 45.24202, -91.57934, 45.27802]",2015-07-01
407,45.2499496,-93.50632014,2015,75,Railroad,B,"[-93.53232, 45.23195, -93.48032, 45.26795]",2015-03-17
408,43.500439,-70.43015,2014,128,Railroad,A,"[-70.45615, 43.48244, -70.40415, 43.51844]",2014-05-09
409,36.380217,-88.949283,2015,280,Railroad,C,"[-88.97528, 36.36222, -88.92328, 36.39822]",2015-10-08
410,32.47808333,-82.76486111,2014,286,Railroad,B,"[-82.79086, 32.46008, -82.73886, 32.49608]",2014-10-14
411,44.827841,-68.711124,2014,211,Railroad,A,"[-68.73712, 44.80984, -68.68512, 44.84584]",2014-07-31
412,37.127129,-84.672531,2014,91,Railroad,C,"[-84.69853, 37.10913, -84.64653, 37.14513]",2014-04-02
413,41.388999999999996,-74.5779,2015,119,Railroad,B,"[-74.6039, 41.371, -74.5519, 41.407]",2015-04-30
414,34.553856,-79.72600600000001,2015,229,Railroad,B,"[-79.75201, 34.53586, -79.70001, 34.57186]",2015-08-18
415,34.709194000000004,-80.99533100000001,2014,220,Railroad,B,"[-81.02133, 34.69119, -80.96933, 34.72719]",2014-08-09
416,36.127317,-88.10856700000001,2015,265,Railroad,B,"[-88.13457, 36.10932, -88.08257, 36.14532]",2015-09-23
417,45.25973,-91.60498,2015,181,Railroad,A,"[-91.63098, 45.24173, -91.57898, 45.27773]",2015-07-01
418,36.480967,-84.057283,2015,134,Railroad,C,"[-84.08328, 36.46297, -84.03128, 36.49897]",2015-05-15
