,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
157,43.66296,-71.651379,2015,144,Fireworks,B,"[-71.67738, 43.64496, -71.62538, 43.68096]",2015-05-25
158,38.48655056,-81.79038268,2015,319,Fireworks,B,"[-81.81638, 38.46855, -81.76438, 38.50455]",2015-11-16
159,43.67292,-89.8229,2014,125,Fireworks,A,"[-89.8489, 43.65492, -89.7969, 43.69092]",2014-05-06
160,46.8439,-123.0441,2014,186,Fireworks,A,"[-123.0701, 46.8259, -123.0181, 46.8619]",2014-07-06
161,42.9389,-112.5422,2014,185,Fireworks,C,"[-112.5682, 42.9209, -112.5162, 42.9569]",2014-07-05
162,44.0519,-123.1853,2014,201,Fireworks,A,"[-123.2113, 44.0339, -123.1593, 44.0699]",2014-07-21
163,43.0522,-102.56,2015,235,Fireworks,A,"[-102.586, 43.0342, -102.534, 43.0702]",2015-08-24
164,37.34,-101.19,2015,185,Fireworks,A,"[-101.216, 37.322, -101.164, 37.358]",2015-07-05
165,41.96996,-103.9492,2014,185,Fireworks,B,"[-103.9752, 41.95196, -103.9232, 41.98796]",2014-07-05
166,37.63785998,-81.84392582,2015,320,Fireworks,E,"[-81.86993, 37.61986, -81.81793, 37.65586]",2015-11-17
167,48.6072,-113.0278,2015,179,Fireworks,A,"[-113.0538, 48.5892, -113.0018, 48.6252]",2015-06-29
168,47.8686,-94.9803,2015,76,Fireworks,A,"[-95.0063, 47.8506, -94.9543, 47.8866]",2015-03-18
169,38.35,-98.76,2015,185,Fireworks,A,"[-98.786, 38.332, -98.734, 38.368]",2015-07-05
170,48.1164,-105.1806,2015,225,Fireworks,A,"[-105.2066, 48.0984, -105.1546, 48.1344]",2015-08-14
171,48.5533,-113.0172,2015,177,Fireworks,A,"[-113.0432, 48.5353, -112.9912, 48.5713]",2015-06-27
172,42.3582,-123.3331,2014,186,Fireworks,A,"[-123.3591, 42.3402, -123.3071, 42.3762]",2014-07-06
173,48.27686,-118.15281,2015,186,Fireworks,A,"[-118.17881, 48.25886, -118.12681, 48.29486]",2015-07-06
174,43.4875,-114.3533,2014,187,Fireworks,E,"[-114.3793, 43.4695, -114.3273, 43.5055]",2014-07-07
