,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
195,35.0713,-87.828417,2014,91,Structure,B,"[-87.85442, 35.0533, -87.80242, 35.0893]",2014-04-02
196,37.35833333,-76.93613889,2014,59,Structure,A,"[-76.96214, 37.34033, -76.91014, 37.37633]",2014-03-01
197,34.540794,-80.988403,2015,192,Structure,B,"[-81.0144, 34.52279, -80.9624, 34.55879]",2015-07-12
198,32.887170000000005,-88.12118000000001,2015,266,Structure,A,"[-88.14718, 32.86917, -88.09518, 32.90517]",2015-09-24
199,36.568217,-83.45661700000001,2014,57,Structure,B,"[-83.48262, 36.55022, -83.43062, 36.58622]",2014-02-27
200,48.8551,-119.316,2015,200,Structure,A,"[-119.342, 48.8371, -119.29, 48.8731]",2015-07-20
201,36.224338,-78.584928,2015,237,Structure,B,"[-78.61093, 36.20634, -78.55893, 36.24234]",2015-08-26
202,33.61792,-81.67315699999999,2014,233,Structure,B,"[-81.69916, 33.59992, -81.64716, 33.63592]",2014-08-22
203,46.623847999999995,-91.489215,2014,306,Structure,A,"[-91.51522, 46.60585, -91.46322, 46.64185]",2014-11-03
204,43.1865,-102.74108000000001,2014,346,Structure,A,"[-102.76708, 43.1685, -102.71508, 43.2045]",2014-12-13
205,43.186436,-102.740089,2014,66,Structure,A,"[-102.76609, 43.16844, -102.71409, 43.20444]",2014-03-08
206,48.5998,-119.1864,2014,188,Structure,A,"[-119.2124, 48.5818, -119.1604, 48.6178]",2014-07-08
207,46.08831,-100.62861,2015,9,Structure,A,"[-100.65461, 46.07031, -100.60261, 46.10631]",2015-01-10
208,44.153,-75.3193,2015,230,Structure,A,"[-75.3453, 44.135, -75.2933, 44.171]",2015-08-19
209,39.44718611,-78.49422847,2014,81,Structure,A,"[-78.52023, 39.42919, -78.46823, 39.46519]",2014-03-23
210,30.24596667,-95.40171667,2015,266,Structure,B,"[-95.42772, 30.22797, -95.37572, 30.26397]",2015-09-24
211,37.3,-95.8,2015,315,Structure,E,"[-95.826, 37.282, -95.774, 37.318]",2015-11-12
212,29.2393,-82.9993,2015,96,Structure,B,"[-83.0253, 29.2213, -82.9733, 29.2573]",2015-04-07
213,44.120470000000005,-89.23784,2014,126,Structure,B,"[-89.26384, 44.10247, -89.21184, 44.13847]",2014-05-07
214,48.8336,-99.7453,2014,131,Structure,B,"[-99.7713, 48.8156, -99.7193, 48.8516]",2014-05-12
215,36.307125,-83.311838,2014,57,Structure,B,"[-83.33784, 36.28912, -83.28584, 36.32512]",2014-02-27
216,34.46111111,-118.19055556,2014,75,Structure,A,"[-118.21656, 34.44311, -118.16456, 34.47911]",2014-03-17
217,35.68915,-89.57731700000001,2014,334,Structure,B,"[-89.60332, 35.67115, -89.55132, 35.70715]",2014-12-01
218,46.7296,-112.9504,2014,265,Structure,A,"[-112.9764, 46.7116, -112.9244, 46.7476]",2014-09-23
219,31.15111,-92.84196,2014,12,Structure,B,"[-92.86796, 31.13311, -92.81596, 31.16911]",2014-01-13
220,38.88,-97.7,2015,50,Structure,A,"[-97.726, 38.862, -97.674, 38.898]",2015-02-20
221,48.8403,-99.7258,2014,227,Structure,B,"[-99.7518, 48.8223, -99.6998, 48.8583]",2014-08-16
222,34.1446,-109.5334,2014,361,Structure,B,"[-109.5594, 34.1266, -109.5074, 34.1626]",2014-12-28
223,44.665,-101.581,2014,145,Structure,A,"[-101.607, 44.647, -101.555, 44.683]",2014-05-26
224,37.33161111,-78.97155556,2015,30,Structure,B,"[-78.99756, 37.31361, -78.94556, 37.34961]",2015-01-31
225,33.973078,-87.278141,2015,237,Structure,A,"[-87.30414, 33.95508, -87.25214, 33.99108]",2015-08-26
226,33.432796,-81.27166,2015,37,Structure,B,"[-81.29766, 33.4148, -81.24566, 33.4508]",2015-02-07
227,41.18934,-78.3563,2015,307,Structure,B,"[-78.3823, 41.17134, -78.3303, 41.20734]",2015-11-04
228,47.7147,-96.2687,2014,106,Structure,A,"[-96.2947, 47.6967, -96.2427, 47.7327]",2014-04-17
229,31.16051,-93.3887,2014,88,Structure,A,"[-93.4147, 31.14251, -93.3627, 31.17851]",2014-03-30
230,29.9878,-84.3979,2014,144,Structure,A,"[-84.4239, 29.9698, -84.3719, 30.0058]",2014-05-25
231,35.98222222,-81.82166667,2014,352,Structure,C,"[-81.84767, 35.96422, -81.79567, 36.00022]",2014-12-19
