,LATITUDE,LONGITUDE,FIRE_YEAR,DISCOVERY_DOY,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,BBOX,Date
125,31.123790999999997,-97.708969,2015,8,Powerline,A,"[-97.73497, 31.10579, -97.68297, 31.14179]",2015-01-09
126,63.9922,-145.7422,2014,150,Powerline,B,"[-145.7682, 63.9742, -145.7162, 64.0102]",2014-05-31
127,35.253215000000004,-78.974614,2015,215,Powerline,B,"[-79.00061, 35.23522, -78.94861, 35.27122]",2015-08-04
128,33.263649,-103.250687,2015,176,Powerline,B,"[-103.27669, 33.24565, -103.22469, 33.28165]",2015-06-26
129,33.690638,-97.387147,2015,244,Powerline,B,"[-97.41315, 33.67264, -97.36115, 33.70864]",2015-09-02
130,37.0,-101.89,2015,82,Powerline,B,"[-101.916, 36.982, -101.864, 37.018]",2015-03-24
131,39.08057123,-81.18496189,2015,322,Powerline,B,"[-81.21096, 39.06257, -81.15896, 39.09857]",2015-11-19
132,27.2095,-81.1278,2014,24,Powerline,B,"[-81.1538, 27.1915, -81.1018, 27.2275]",2014-01-25
133,47.5434,-117.5519,2014,204,Powerline,A,"[-117.5779, 47.5254, -117.5259, 47.5614]",2014-07-24
134,30.7883,-85.3662,2015,224,Powerline,B,"[-85.3922, 30.7703, -85.3402, 30.8063]",2015-08-13
135,39.2370592,-81.10413423,2015,111,Powerline,B,"[-81.13013, 39.21906, -81.07813, 39.25506]",2015-04-22
136,32.691057,-98.269014,2014,70,Powerline,B,"[-98.29501, 32.67306, -98.24301, 32.70906]",2014-03-12
137,40.79443,-99.82387,2014,72,Powerline,B,"[-99.84987, 40.77643, -99.79787, 40.81243]",2014-03-14
138,39.57254879999999,-78.18209495,2014,101,Powerline,B,"[-78.20809, 39.55455, -78.15609, 39.59055]",2014-04-12
139,36.91166667,-81.99305556,2014,53,Powerline,B,"[-82.01906, 36.89367, -81.96706, 36.92967]",2014-02-23
140,39.58232169,-80.40457249,2015,308,Powerline,A,"[-80.43057, 39.56432, -80.37857, 39.60032]",2015-11-05
141,32.981460999999996,-94.731286,2015,273,Powerline,A,"[-94.75729, 32.96346, -94.70529, 32.99946]",2015-10-01
142,32.6997115,-100.9224464,2014,231,Powerline,A,"[-100.94845, 32.68171, -100.89645, 32.71771]",2014-08-20
143,30.387093,-96.56269,2014,123,Powerline,B,"[-96.58869, 30.36909, -96.53669, 30.40509]",2014-05-04
144,26.9589,-82.0757,2014,285,Powerline,A,"[-82.1017, 26.9409, -82.0497, 26.9769]",2014-10-13
145,37.98394444,-78.41166667,2015,282,Powerline,B,"[-78.43767, 37.96594, -78.38567, 38.00194]",2015-10-10
146,30.0946,-83.2642,2014,75,Powerline,B,"[-83.2902, 30.0766, -83.2382, 30.1126]",2014-03-17
147,45.395,-122.11611,2014,255,Powerline,A,"[-122.14211, 45.377, -122.09011, 45.413]",2014-09-13
148,31.09153333,-93.97365,2015,27,Powerline,B,"[-93.99965, 31.07353, -93.94765, 31.10953]",2015-01-28
149,38.29353109,-81.19115741,2014,91,Powerline,C,"[-81.21716, 38.27553, -81.16516, 38.31153]",2014-04-02
150,37.64,-97.55,2015,68,Powerline,A,"[-97.576, 37.622, -97.524, 37.658]",2015-03-10
151,32.75195,-98.926126,2014,119,Powerline,A,"[-98.95213, 32.73395, -98.90013, 32.76995]",2014-04-30
152,32.705535,-97.22713990000001,2014,222,Powerline,A,"[-97.25314, 32.68753, -97.20114, 32.72354]",2014-08-11
153,38.81377444,-81.71784015,2015,90,Powerline,B,"[-81.74384, 38.79577, -81.69184, 38.83177]",2015-04-01
154,33.969068,-98.5161153,2014,23,Powerline,A,"[-98.54212, 33.95107, -98.49012, 33.98707]",2014-01-24
155,42.4216,-77.2541,2014,146,Powerline,B,"[-77.2801, 42.4036, -77.2281, 42.4396]",2014-05-27
156,35.812133,-88.1587,2014,107,Powerline,B,"[-88.1847, 35.79413, -88.1327, 35.83013]",2014-04-18
157,32.347274,-94.612655,2014,159,Powerline,A,"[-94.63866, 32.32927, -94.58666, 32.36527]",2014-06-09
158,33.209249,-97.416759,2015,274,Powerline,B,"[-97.44276, 33.19125, -97.39076, 33.22725]",2015-10-02
159,37.53194444,-88.12638889,2014,93,Powerline,A,"[-88.15239, 37.51394, -88.10039, 37.54994]",2014-04-04
160,28.9219978,-98.76581279,2015,255,Powerline,C,"[-98.79181, 28.904, -98.73981, 28.94]",2015-09-13
161,32.89571667,-94.73841667,2014,18,Powerline,B,"[-94.76442, 32.87772, -94.71242, 32.91372]",2014-01-19
162,40.3362,-98.97416,2014,203,Powerline,B,"[-99.00016, 40.3182, -98.94816, 40.3542]",2014-07-23
163,32.267394,-95.37214300000001,2014,124,Powerline,A,"[-95.39814, 32.24939, -95.34614, 32.28539]",2014-05-05
164,39.34920578,-81.53311824,2015,90,Powerline,A,"[-81.55912, 39.33121, -81.50712, 39.36721]",2015-04-01
165,38.33221447,-82.34016948,2015,90,Powerline,C,"[-82.36617, 38.31421, -82.31417, 38.35021]",2015-04-01
166,31.0559,-94.13061667,2014,137,Powerline,B,"[-94.15662, 31.0379, -94.10462, 31.0739]",2014-05-18
167,46.89446729,-92.51491154,2015,92,Powerline,A,"[-92.54091, 46.87647, -92.48891, 46.91247]",2015-04-03
168,47.6444,-114.1228,2015,233,Powerline,C,"[-114.1488, 47.6264, -114.0968, 47.6624]",2015-08-22
169,46.4756,-116.2492,2015,226,Powerline,F,"[-116.2752, 46.4576, -116.2232, 46.4936]",2015-08-15
170,35.40785,-88.044067,2014,67,Powerline,B,"[-88.07007, 35.38985, -88.01807, 35.42585]",2014-03-09
171,35.374792,-80.511614,2015,250,Powerline,A,"[-80.53761, 35.35679, -80.48561, 35.39279]",2015-09-08
172,29.7331,-81.4173,2014,215,Powerline,A,"[-81.4433, 29.7151, -81.3913, 29.7511]",2014-08-04
173,36.738209999999995,-118.96547,2015,162,Powerline,A,"[-118.99147, 36.72021, -118.93947, 36.75621]",2015-06-12
174,32.9739512,-95.0124892,2015,182,Powerline,A,"[-95.03849, 32.95595, -94.98649, 32.99195]",2015-07-02
175,33.304926,-87.44845,2014,72,Powerline,C,"[-87.47445, 33.28693, -87.42245, 33.32293]",2014-03-14
176,32.234187,-95.34914,2014,232,Powerline,B,"[-95.37514, 32.21619, -95.32314, 32.25219]",2014-08-21
177,32.549580999999996,-96.17652700000001,2015,267,Powerline,C,"[-96.20253, 32.53158, -96.15053, 32.56758]",2015-09-25
178,32.710319,-97.3312459,2014,139,Powerline,A,"[-97.35725, 32.69232, -97.30525, 32.72832]",2014-05-20
179,33.32391,-112.1996,2014,123,Powerline,B,"[-112.2256, 33.30591, -112.1736, 33.34191]",2014-05-04
